subj_id,Consistently_mapped_color_word_frequency,trial_number,trial_type,color,word,CN_rewarded
9,2,158,0,3,8,0
9,2,159,0,6,7,1
9,2,160,0,5,7,0
9,2,161,0,1,4,1
9,2,162,0,1,4,1
9,2,163,0,7,6,0
9,2,164,0,7,4,1
9,2,165,0,2,5,1
9,2,166,0,7,3,0
9,2,167,0,2,4,1
9,2,168,0,7,5,1
9,2,169,0,2,6,0
9,2,170,0,7,3,0
9,2,171,0,1,5,1
9,2,172,0,2,6,0
9,2,173,0,8,3,0
9,2,174,0,7,3,0
9,2,175,0,8,4,1
9,2,176,0,7,3,0
9,2,177,0,8,4,1
9,2,178,0,8,5,1
9,2,179,0,2,4,1
9,2,180,0,1,6,0
9,2,181,0,8,4,1
9,2,182,0,2,4,1
9,2,183,0,2,3,0
9,2,184,0,1,5,1
9,2,185,0,7,6,0
9,2,186,0,2,3,0
9,2,187,0,2,3,0
9,2,188,0,8,6,0
9,2,189,0,2,4,1
9,2,190,0,2,3,0
9,2,191,0,1,4,1
9,2,192,0,1,3,0
9,2,193,0,7,3,0
9,2,194,0,8,5,1
9,2,195,0,1,4,1
9,2,196,0,1,3,0
9,2,197,0,7,5,1
9,2,198,0,7,4,1
9,2,199,0,2,5,1
9,2,200,0,8,4,1
9,2,201,0,1,3,0
9,2,202,0,7,5,1
9,2,203,0,8,3,0
9,2,204,0,8,5,1
9,2,205,0,1,6,0
9,2,206,0,7,5,1
9,2,207,0,7,3,0
9,2,208,0,8,6,0
9,2,209,0,2,4,1
9,2,210,0,8,3,0
9,2,211,0,1,5,1
9,2,212,0,1,5,1
9,2,213,0,7,3,0
9,2,214,0,8,5,1
9,2,215,0,2,3,0
9,2,216,0,1,4,1
9,2,217,0,2,5,1
9,2,218,0,8,5,1
9,2,219,0,7,6,0
9,2,220,0,8,3,0
9,2,221,0,7,4,1
9,2,222,0,2,6,0
9,2,223,0,7,3,0
9,2,224,0,2,5,1
9,2,225,0,1,3,0
9,2,226,0,2,5,1
9,2,227,0,1,4,1
9,2,228,0,2,3,0
9,2,229,0,8,6,0
9,2,230,0,2,6,0
9,2,231,0,7,5,1
9,2,232,0,8,6,0
9,2,233,0,1,6,0
9,2,234,0,1,5,1
9,2,235,0,2,4,1
9,2,236,0,7,5,1
9,2,237,0,2,3,0
9,2,238,0,2,4,1
9,2,239,0,2,6,0
9,2,240,0,8,6,0
9,2,241,0,7,6,0
9,2,242,0,1,3,0
9,2,243,0,1,3,0
9,2,244,0,1,3,0
9,2,245,0,2,3,0
9,2,246,0,8,4,1
9,2,247,0,7,6,0
9,2,248,0,2,3,0
9,2,249,0,7,3,0
9,2,250,0,8,5,1
9,2,251,0,1,3,0
9,2,252,0,7,5,1
9,2,253,0,8,3,0
9,2,254,0,1,6,0
9,2,255,0,8,3,0
9,2,256,0,8,4,1
9,2,257,0,7,6,0
9,2,258,0,7,4,1
9,2,259,0,2,4,1
9,2,260,0,2,5,1
9,2,261,0,2,4,1
9,2,262,0,1,3,0
9,2,263,0,7,4,1
9,2,264,0,8,6,0
9,2,265,0,1,4,1
9,2,266,0,8,4,1
9,2,267,0,2,4,1
9,2,268,0,1,5,1
9,2,269,0,7,4,1
9,2,270,0,7,4,1
9,2,271,0,8,6,0
9,2,272,0,2,5,1
9,2,273,0,8,4,1
9,2,274,0,7,6,0
9,2,275,0,8,5,1
9,2,276,0,2,3,0
9,2,277,0,1,5,1
9,2,278,0,7,6,0
9,2,279,0,1,3,0
9,2,280,0,1,6,0
9,2,281,0,8,4,1
9,2,282,0,1,6,0
9,2,283,0,1,5,1
9,2,284,0,2,5,1
9,2,285,0,2,6,0
9,2,286,0,7,6,0
9,2,287,0,2,5,1
9,2,288,0,2,5,1
9,2,289,0,2,6,0
9,2,290,0,1,4,1
9,2,291,0,1,4,1
9,2,292,0,7,3,0
9,2,293,0,7,4,1
9,2,294,0,8,5,1
9,2,295,0,2,6,0
9,2,296,0,8,5,1
9,2,297,0,1,4,1
9,2,298,0,1,5,1
9,2,299,0,2,6,0
9,2,300,0,7,4,1
9,2,301,0,7,5,1
9,2,302,0,1,6,0
9,2,303,0,2,6,0
9,2,304,0,8,5,1
9,2,305,0,7,5,1
9,2,306,0,8,3,0
9,2,307,0,7,6,0
9,2,308,0,8,3,0
9,2,309,0,8,6,0
9,2,310,0,8,3,0
9,2,311,0,1,6,0
9,2,312,0,1,6,0
9,2,313,0,8,3,0
9,2,314,0,1,5,1
9,2,315,0,7,4,1
9,2,316,0,1,6,0
9,2,317,0,7,5,1
9,2,318,0,8,4,1
9,2,319,0,8,6,0
9,2,320,0,8,6,0
9,2,321,1,6,5,0
9,2,322,6,1,8,1
9,2,323,2,3,5,1
9,2,324,1,4,5,0
9,2,325,4,3,6,0
9,2,326,5,7,2,0
9,2,327,4,5,6,0
9,2,328,1,6,4,0
9,2,329,6,2,8,1
9,2,330,5,8,1,0
9,2,331,4,5,6,0
9,2,332,3,4,6,1
9,2,333,5,7,1,0
9,2,334,1,6,4,0
9,2,335,3,4,3,1
9,2,336,1,4,5,0
9,2,337,1,4,5,0
9,2,338,6,1,7,1
9,2,339,6,1,8,1
9,2,340,5,8,2,0
9,2,341,5,7,2,0
9,2,342,4,3,6,0
9,2,343,3,6,3,1
9,2,344,5,8,2,0
9,2,345,6,2,7,1
9,2,346,5,7,1,0
9,2,347,6,2,7,1
9,2,348,3,6,3,1
9,2,349,6,2,8,1
9,2,350,1,6,5,0
9,2,351,1,6,5,0
9,2,352,1,4,5,0
9,2,353,1,6,4,0
9,2,354,6,2,7,1
9,2,355,4,5,6,0
9,2,356,1,4,5,0
9,2,357,1,6,5,0
9,2,358,2,3,5,1
9,2,359,6,2,8,1
9,2,360,2,3,4,1
9,2,361,3,4,6,1
9,2,362,1,4,5,0
9,2,363,1,4,5,0
9,2,364,3,6,3,1
9,2,365,1,4,5,0
9,2,366,6,2,7,1
9,2,367,3,4,3,1
9,2,368,5,7,1,0
9,2,369,6,2,7,1
9,2,370,2,5,4,1
9,2,371,1,6,4,0
9,2,372,5,7,1,0
9,2,373,4,5,3,0
9,2,374,3,4,3,1
9,2,375,6,2,8,1
9,2,376,6,1,7,1
9,2,377,6,1,7,1
9,2,378,1,6,5,0
9,2,379,5,7,2,0
9,2,380,2,3,4,1
9,2,381,4,5,3,0
9,2,382,1,6,4,0
9,2,383,6,2,8,1
9,2,384,4,3,6,0
9,2,385,6,2,8,1
9,2,386,3,6,3,1
9,2,387,6,2,8,1
9,2,388,5,8,1,0
9,2,389,1,6,5,0
9,2,390,2,3,4,1
9,2,391,1,6,4,0
9,2,392,6,1,7,1
9,2,393,5,7,2,0
9,2,394,6,1,8,1
9,2,395,6,1,7,1
9,2,396,2,5,4,1
9,2,397,3,4,6,1
9,2,398,5,8,2,0
9,2,399,5,8,1,0
9,2,400,5,8,2,0
9,2,401,4,3,6,0
9,2,402,1,6,5,0
9,2,403,4,5,3,0
9,2,404,6,2,7,1
9,2,405,1,4,5,0
9,2,406,6,1,8,1
9,2,407,5,7,1,0
9,2,408,6,2,8,1
9,2,409,5,8,1,0
9,2,410,1,4,5,0
9,2,411,3,4,6,1
9,2,412,3,4,6,1
9,2,413,1,6,4,0
9,2,414,1,6,4,0
9,2,415,4,5,6,0
9,2,416,6,2,7,1
9,2,417,1,6,5,0
9,2,418,5,8,1,0
9,2,419,5,7,2,0
9,2,420,6,2,8,1
9,2,421,6,2,7,1
9,2,422,6,1,8,1
9,2,423,1,6,5,0
9,2,424,6,1,8,1
9,2,425,1,6,4,0
9,2,426,1,4,5,0
9,2,427,2,5,4,1
9,2,428,2,3,5,1
9,2,429,1,6,5,0
9,2,430,1,6,4,0
9,2,431,6,1,7,1
9,2,432,5,8,2,0
9,2,433,3,6,3,1
9,2,434,6,1,8,1
9,2,435,6,1,7,1
9,2,436,2,3,5,1
9,2,437,5,8,1,0
9,2,438,6,1,8,1
9,2,439,6,2,8,1
9,2,440,1,6,5,0
9,2,441,1,4,5,0
9,2,442,1,6,4,0
9,2,443,5,7,2,0
9,2,444,2,3,5,1
9,2,445,1,4,5,0
9,2,446,6,2,7,1
9,2,447,6,1,7,1
9,2,448,4,3,6,0
9,2,449,6,2,8,1
9,2,450,5,8,2,0
9,2,451,3,4,3,1
9,2,452,5,7,2,0
9,2,453,5,8,2,0
9,2,454,1,6,4,0
9,2,455,6,1,8,1
9,2,456,6,2,7,1
9,2,457,6,2,7,1
9,2,458,4,5,3,0
9,2,459,3,4,3,1
9,2,460,6,1,8,1
9,2,461,5,7,1,0
9,2,462,2,5,4,1
9,2,463,6,1,7,1
9,2,464,3,6,3,1
9,2,465,5,8,2,0
9,2,466,6,2,8,1
9,2,467,6,2,7,1
9,2,468,1,6,5,0
9,2,469,5,7,1,0
9,2,470,6,1,7,1
9,2,471,6,1,7,1
9,2,472,2,3,5,1
9,2,473,5,7,2,0
9,2,474,4,5,6,0
9,2,475,6,2,7,1
9,2,476,2,5,4,1
9,2,477,6,2,8,1
9,2,478,2,3,4,1
9,2,479,5,8,1,0
9,2,480,4,5,6,0
9,2,481,3,6,3,1
9,2,482,6,1,8,1
9,2,483,4,5,3,0
9,2,484,5,7,1,0
9,2,485,4,5,3,0
9,2,486,6,1,7,1
9,2,487,6,2,8,1
9,2,488,5,7,1,0
9,2,489,2,3,5,1
9,2,490,3,4,6,1
9,2,491,2,3,4,1
9,2,492,3,4,3,1
9,2,493,6,1,7,1
9,2,494,4,3,6,0
9,2,495,6,1,7,1
9,2,496,6,2,8,1
9,2,497,6,1,8,1
9,2,498,6,1,7,1
9,2,499,5,8,1,0
9,2,500,1,6,4,0
9,2,501,5,8,1,0
9,2,502,6,1,8,1
9,2,503,2,3,4,1
9,2,504,5,7,2,0
9,2,505,3,4,6,1
9,2,506,5,7,2,0
9,2,507,2,5,4,1
9,2,508,6,1,8,1
9,2,509,1,6,4,0
9,2,510,2,5,4,1
9,2,511,6,2,7,1
9,2,512,5,8,2,0
9,2,513,5,8,2,0
9,2,514,4,3,6,0
9,2,515,5,8,1,0
9,2,516,1,6,5,0
9,2,517,5,7,1,0
9,2,518,6,2,7,1
9,2,519,4,5,6,0
9,2,520,6,1,8,1
10,3,1,0,6,1,1
10,3,2,0,3,7,0
10,3,3,0,5,2,0
10,3,4,0,3,1,0
10,3,5,0,5,8,0
10,3,6,0,4,2,1
10,3,7,0,3,2,0
10,3,8,0,4,1,1
10,3,9,0,3,7,0
10,3,10,0,6,2,1
10,3,11,0,3,2,0
10,3,12,0,4,2,1
10,3,13,0,6,1,1
10,3,14,0,4,8,1
10,3,15,0,6,8,1
10,3,16,0,3,7,0
10,3,17,0,5,2,0
10,3,18,0,3,2,0
10,3,19,0,5,8,0
10,3,20,0,6,7,1
10,3,21,0,6,2,1
10,3,22,0,4,8,1
10,3,23,0,4,7,1
10,3,24,0,3,2,0
10,3,25,0,5,2,0
10,3,26,0,4,8,1
10,3,27,0,5,2,0
10,3,28,0,3,1,0
10,3,29,0,6,2,1
10,3,30,0,3,1,0
10,3,31,0,4,2,1
10,3,32,0,3,7,0
10,3,33,0,3,7,0
10,3,34,0,5,1,0
10,3,35,0,3,1,0
10,3,36,0,3,1,0
10,3,37,0,3,8,0
10,3,38,0,4,7,1
10,3,39,0,5,1,0
10,3,40,0,3,8,0
10,3,41,0,6,2,1
10,3,42,0,4,2,1
10,3,43,0,5,8,0
10,3,44,0,5,2,0
10,3,45,0,4,1,1
10,3,46,0,3,7,0
10,3,47,0,6,7,1
10,3,48,0,4,8,1
10,3,49,0,5,1,0
10,3,50,0,4,8,1
10,3,51,0,6,2,1
10,3,52,0,6,8,1
10,3,53,0,4,7,1
10,3,54,0,4,1,1
10,3,55,0,3,2,0
10,3,56,0,6,7,1
10,3,57,0,4,7,1
10,3,58,0,4,8,1
10,3,59,0,4,1,1
10,3,60,0,6,8,1
10,3,61,0,5,1,0
10,3,62,0,6,8,1
10,3,63,0,6,2,1
10,3,64,0,6,8,1
10,3,65,0,3,7,0
10,3,66,0,6,7,1
10,3,67,0,6,2,1
10,3,68,0,6,8,1
10,3,69,0,6,7,1
10,3,70,0,3,8,0
10,3,71,0,6,1,1
10,3,72,0,6,1,1
10,3,73,0,6,7,1
10,3,74,0,4,1,1
10,3,75,0,3,8,0
10,3,76,0,3,8,0
10,3,77,0,5,8,0
10,3,78,0,4,8,1
10,3,79,0,4,2,1
10,3,80,0,5,1,0
10,3,81,0,4,1,1
10,3,82,0,6,7,1
10,3,83,0,4,2,1
10,3,84,0,5,8,0
10,3,85,0,5,7,0
10,3,86,0,4,8,1
10,3,87,0,6,8,1
10,3,88,0,5,8,0
10,3,89,0,5,7,0
10,3,90,0,4,1,1
10,3,91,0,5,2,0
10,3,92,0,6,8,1
10,3,93,0,6,1,1
10,3,94,0,6,2,1
10,3,95,0,4,7,1
10,3,96,0,3,2,0
10,3,97,0,6,7,1
10,3,98,0,5,7,0
10,3,99,0,4,1,1
10,3,100,0,4,1,1
10,3,101,0,4,2,1
10,3,102,0,4,2,1
10,3,103,0,3,1,0
10,3,104,0,3,7,0
10,3,105,0,4,7,1
10,3,106,0,6,1,1
10,3,107,0,6,2,1
10,3,108,0,3,2,0
10,3,109,0,3,8,0
10,3,110,0,4,8,1
10,3,111,0,3,1,0
10,3,112,0,5,1,0
10,3,113,0,4,2,1
10,3,114,0,4,7,1
10,3,115,0,3,8,0
10,3,116,0,5,7,0
10,3,117,0,5,2,0
10,3,118,0,5,7,0
10,3,119,0,5,1,0
10,3,120,0,5,7,0
10,3,121,0,4,8,1
10,3,122,0,6,7,1
10,3,123,0,6,1,1
10,3,124,0,3,7,0
10,3,125,0,3,2,0
10,3,126,0,3,1,0
10,3,127,0,5,7,0
10,3,128,0,5,8,0
10,3,129,0,4,7,1
10,3,130,0,6,8,1
10,3,131,0,5,7,0
10,3,132,0,5,8,0
10,3,133,0,6,1,1
10,3,134,0,3,8,0
10,3,135,0,4,7,1
10,3,136,0,6,8,1
10,3,137,0,3,2,0
10,3,138,0,3,8,0
10,3,139,0,5,1,0
10,3,140,0,3,1,0
10,3,141,0,5,8,0
10,3,142,0,5,1,0
10,3,143,0,4,7,1
10,3,144,0,6,2,1
10,3,145,0,5,2,0
10,3,146,0,5,8,0
10,3,147,0,4,2,1
10,3,148,0,3,8,0
10,3,149,0,4,1,1
10,3,150,0,5,2,0
10,3,151,0,5,7,0
10,3,152,0,6,1,1
10,3,153,0,5,7,0
10,3,154,0,5,1,0
10,3,155,0,5,2,0
10,3,156,0,3,7,0
10,3,157,0,3,2,0
10,3,158,0,6,7,1
10,3,159,0,6,1,1
10,3,160,0,3,1,0
10,3,161,0,2,5,1
10,3,162,0,2,6,0
10,3,163,0,1,3,0
10,3,164,0,8,3,0
10,3,165,0,7,3,0
10,3,166,0,2,5,1
10,3,167,0,7,5,1
10,3,168,0,7,3,0
10,3,169,0,2,3,0
10,3,170,0,8,4,1
10,3,171,0,1,3,0
10,3,172,0,7,3,0
10,3,173,0,1,5,1
10,3,174,0,7,5,1
10,3,175,0,8,5,1
10,3,176,0,2,4,1
10,3,177,0,8,6,0
10,3,178,0,8,3,0
10,3,179,0,8,5,1
10,3,180,0,8,3,0
10,3,181,0,1,5,1
10,3,182,0,8,6,0
10,3,183,0,7,4,1
10,3,184,0,2,5,1
10,3,185,0,8,6,0
10,3,186,0,8,4,1
10,3,187,0,8,5,1
10,3,188,0,2,3,0
10,3,189,0,2,3,0
10,3,190,0,8,5,1
10,3,191,0,2,3,0
10,3,192,0,7,3,0
10,3,193,0,2,6,0
10,3,194,0,8,6,0
10,3,195,0,7,5,1
10,3,196,0,2,6,0
10,3,197,0,2,5,1
10,3,198,0,2,6,0
10,3,199,0,7,6,0
10,3,200,0,1,4,1
10,3,201,0,8,5,1
10,3,202,0,2,4,1
10,3,203,0,7,3,0
10,3,204,0,2,4,1
10,3,205,0,1,4,1
10,3,206,0,7,6,0
10,3,207,0,8,5,1
10,3,208,0,7,6,0
10,3,209,0,1,6,0
10,3,210,0,8,4,1
10,3,211,0,2,6,0
10,3,212,0,7,4,1
10,3,213,0,7,3,0
10,3,214,0,7,3,0
10,3,215,0,1,6,0
10,3,216,0,2,4,1
10,3,217,0,7,6,0
10,3,218,0,1,6,0
10,3,219,0,2,4,1
10,3,220,0,1,3,0
10,3,221,0,7,4,1
10,3,222,0,8,4,1
10,3,223,0,2,5,1
10,3,224,0,7,4,1
10,3,225,0,7,4,1
10,3,226,0,1,4,1
10,3,227,0,2,6,0
10,3,228,0,2,3,0
10,3,229,0,2,5,1
10,3,230,0,8,4,1
10,3,231,0,8,3,0
10,3,232,0,1,5,1
10,3,233,0,1,4,1
10,3,234,0,1,3,0
10,3,235,0,1,6,0
10,3,236,0,1,5,1
10,3,237,0,8,3,0
10,3,238,0,8,6,0
10,3,239,0,1,3,0
10,3,240,0,8,3,0
10,3,241,0,2,3,0
10,3,242,0,8,4,1
10,3,243,0,8,4,1
10,3,244,0,8,4,1
10,3,245,0,7,5,1
10,3,246,0,1,3,0
10,3,247,0,1,4,1
10,3,248,0,7,5,1
10,3,249,0,2,4,1
10,3,250,0,8,6,0
10,3,251,0,1,3,0
10,3,252,0,7,6,0
10,3,253,0,7,6,0
10,3,254,0,7,3,0
10,3,255,0,7,5,1
10,3,256,0,1,3,0
10,3,257,0,2,4,1
10,3,258,0,8,6,0
10,3,259,0,2,6,0
10,3,260,0,8,5,1
10,3,261,0,8,3,0
10,3,262,0,2,3,0
10,3,263,0,1,5,1
10,3,264,0,1,4,1
10,3,265,0,7,5,1
10,3,266,0,8,5,1
10,3,267,0,8,4,1
10,3,268,0,8,3,0
10,3,269,0,8,3,0
10,3,270,0,7,3,0
10,3,271,0,1,6,0
10,3,272,0,1,5,1
10,3,273,0,1,5,1
10,3,274,0,1,5,1
10,3,275,0,8,5,1
10,3,276,0,7,6,0
10,3,277,0,1,5,1
10,3,278,0,8,3,0
10,3,279,0,7,5,1
10,3,280,0,1,4,1
10,3,281,0,1,4,1
10,3,282,0,2,5,1
10,3,283,0,2,4,1
10,3,284,0,7,6,0
10,3,285,0,2,4,1
10,3,286,0,1,6,0
10,3,287,0,1,6,0
10,3,288,0,2,3,0
10,3,289,0,1,6,0
10,3,290,0,8,6,0
10,3,291,0,7,4,1
10,3,292,0,1,3,0
10,3,293,0,2,6,0
10,3,294,0,2,5,1
10,3,295,0,1,6,0
10,3,296,0,8,6,0
10,3,297,0,2,5,1
10,3,298,0,7,4,1
10,3,299,0,1,3,0
10,3,300,0,8,5,1
10,3,301,0,2,6,0
10,3,302,0,1,4,1
10,3,303,0,7,6,0
10,3,304,0,8,6,0
10,3,305,0,7,4,1
10,3,306,0,7,3,0
10,3,307,0,2,6,0
10,3,308,0,2,3,0
10,3,309,0,1,5,1
10,3,310,0,7,4,1
10,3,311,0,2,3,0
10,3,312,0,8,4,1
10,3,313,0,1,6,0
10,3,314,0,2,4,1
10,3,315,0,7,5,1
10,3,316,0,2,5,1
10,3,317,0,7,5,1
10,3,318,0,7,6,0
10,3,319,0,7,4,1
10,3,320,0,1,4,1
10,3,321,1,6,5,0
10,3,322,5,8,1,0
10,3,323,1,6,4,0
10,3,324,3,4,3,1
10,3,325,5,8,2,0
10,3,326,3,4,6,1
10,3,327,3,4,6,1
10,3,328,2,3,5,1
10,3,329,1,4,5,0
10,3,330,4,5,3,0
10,3,331,3,4,3,1
10,3,332,2,3,5,1
10,3,333,2,3,5,1
10,3,334,2,3,5,1
10,3,335,4,3,6,0
10,3,336,1,6,5,0
10,3,337,3,4,3,1
10,3,338,1,6,5,0
10,3,339,4,5,3,0
10,3,340,5,7,1,0
10,3,341,3,6,3,1
10,3,342,5,8,2,0
10,3,343,3,4,6,1
10,3,344,2,5,4,1
10,3,345,2,3,4,1
10,3,346,5,7,2,0
10,3,347,3,4,3,1
10,3,348,3,6,3,1
10,3,349,1,4,5,0
10,3,350,3,6,3,1
10,3,351,2,5,4,1
10,3,352,4,3,6,0
10,3,353,4,5,6,0
10,3,354,4,5,3,0
10,3,355,5,8,1,0
10,3,356,3,4,3,1
10,3,357,5,7,1,0
10,3,358,1,4,5,0
10,3,359,3,4,6,1
10,3,360,1,6,5,0
10,3,361,2,3,5,1
10,3,362,1,6,4,0
10,3,363,3,6,3,1
10,3,364,1,4,5,0
10,3,365,1,4,5,0
10,3,366,4,5,6,0
10,3,367,2,3,5,1
10,3,368,4,3,6,0
10,3,369,3,4,3,1
10,3,370,4,5,6,0
10,3,371,2,5,4,1
10,3,372,5,7,2,0
10,3,373,2,3,4,1
10,3,374,5,7,2,0
10,3,375,5,8,1,0
10,3,376,3,6,3,1
10,3,377,3,4,6,1
10,3,378,1,6,5,0
10,3,379,1,6,5,0
10,3,380,1,6,4,0
10,3,381,2,5,4,1
10,3,382,2,3,5,1
10,3,383,2,5,4,1
10,3,384,3,6,3,1
10,3,385,5,8,1,0
10,3,386,4,3,6,0
10,3,387,3,4,6,1
10,3,388,5,8,2,0
10,3,389,3,4,6,1
10,3,390,5,7,1,0
10,3,391,3,6,3,1
10,3,392,5,7,1,0
10,3,393,3,4,3,1
10,3,394,2,5,4,1
10,3,395,2,3,4,1
10,3,396,2,3,5,1
10,3,397,5,7,2,0
10,3,398,5,8,1,0
10,3,399,5,8,2,0
10,3,400,2,3,4,1
10,3,401,3,4,3,1
10,3,402,1,4,5,0
10,3,403,1,4,5,0
10,3,404,1,4,5,0
10,3,405,2,3,5,1
10,3,406,3,6,3,1
10,3,407,5,7,1,0
10,3,408,5,7,2,0
10,3,409,4,3,6,0
10,3,410,2,5,4,1
10,3,411,1,6,4,0
10,3,412,1,4,5,0
10,3,413,5,7,1,0
10,3,414,2,3,4,1
10,3,415,4,5,6,0
10,3,416,1,6,5,0
10,3,417,3,6,3,1
10,3,418,2,3,5,1
10,3,419,3,6,3,1
10,3,420,5,7,1,0
10,3,421,3,6,3,1
10,3,422,5,8,1,0
10,3,423,1,4,5,0
10,3,424,5,7,2,0
10,3,425,1,4,5,0
10,3,426,2,3,4,1
10,3,427,2,3,5,1
10,3,428,3,6,3,1
10,3,429,1,6,5,0
10,3,430,2,3,4,1
10,3,431,3,4,3,1
10,3,432,5,8,1,0
10,3,433,2,5,4,1
10,3,434,2,3,5,1
10,3,435,5,7,2,0
10,3,436,3,6,3,1
10,3,437,1,6,5,0
10,3,438,5,8,2,0
10,3,439,1,4,5,0
10,3,440,2,3,4,1
10,3,441,3,4,6,1
10,3,442,3,4,3,1
10,3,443,5,7,1,0
10,3,444,2,5,4,1
10,3,445,3,6,3,1
10,3,446,2,3,4,1
10,3,447,5,8,2,0
10,3,448,5,7,2,0
10,3,449,2,3,4,1
10,3,450,3,6,3,1
10,3,451,5,7,2,0
10,3,452,1,6,4,0
10,3,453,5,7,1,0
10,3,454,3,4,6,1
10,3,455,1,6,5,0
10,3,456,1,6,5,0
10,3,457,4,3,6,0
10,3,458,1,6,4,0
10,3,459,3,4,3,1
10,3,460,4,5,3,0
10,3,461,2,3,5,1
10,3,462,5,7,2,0
10,3,463,3,4,6,1
10,3,464,5,7,1,0
10,3,465,5,8,2,0
10,3,466,3,4,3,1
10,3,467,1,6,5,0
10,3,468,3,4,3,1
10,3,469,3,4,6,1
10,3,470,1,6,4,0
10,3,471,1,6,4,0
10,3,472,2,3,4,1
10,3,473,5,8,1,0
10,3,474,2,3,4,1
10,3,475,2,5,4,1
10,3,476,3,6,3,1
10,3,477,2,3,5,1
10,3,478,5,8,2,0
10,3,479,5,8,2,0
10,3,480,4,5,3,0
10,3,481,1,6,4,0
10,3,482,1,6,4,0
10,3,483,3,4,3,1
10,3,484,2,5,4,1
10,3,485,2,5,4,1
10,3,486,3,6,3,1
10,3,487,4,5,6,0
10,3,488,3,4,6,1
10,3,489,1,6,4,0
10,3,490,2,5,4,1
10,3,491,2,5,4,1
10,3,492,2,5,4,1
10,3,493,2,3,4,1
10,3,494,1,6,4,0
10,3,495,2,3,5,1
10,3,496,3,4,3,1
10,3,497,3,4,6,1
10,3,498,3,4,3,1
10,3,499,5,8,1,0
10,3,500,2,5,4,1
10,3,501,2,3,5,1
10,3,502,4,5,3,0
10,3,503,2,3,4,1
10,3,504,1,6,5,0
10,3,505,4,5,6,0
10,3,506,3,4,6,1
10,3,507,3,4,6,1
10,3,508,3,4,3,1
10,3,509,1,6,4,0
10,3,510,5,8,1,0
10,3,511,2,3,5,1
10,3,512,4,5,6,0
10,3,513,1,6,4,0
10,3,514,5,8,2,0
10,3,515,4,3,6,0
10,3,516,2,3,4,1
10,3,517,2,5,4,1
10,3,518,3,4,6,1
10,3,519,2,3,4,1
10,3,520,1,6,5,0
11,1,1,0,5,7,0
11,1,2,0,6,2,1
11,1,3,0,4,8,1
11,1,4,0,4,8,1
11,1,5,0,4,8,1
11,1,6,0,5,1,0
11,1,7,0,5,8,0
11,1,8,0,4,2,1
11,1,9,0,5,7,0
11,1,10,0,4,1,1
11,1,11,0,3,2,0
11,1,12,0,6,1,1
11,1,13,0,4,8,1
11,1,14,0,3,1,0
11,1,15,0,4,2,1
11,1,16,0,5,7,0
11,1,17,0,4,2,1
11,1,18,0,4,1,1
11,1,19,0,4,1,1
11,1,20,0,4,8,1
11,1,21,0,6,8,1
11,1,22,0,3,8,0
11,1,23,0,6,8,1
11,1,24,0,5,8,0
11,1,25,0,6,1,1
11,1,26,0,6,7,1
11,1,27,0,6,7,1
11,1,28,0,5,8,0
11,1,29,0,4,8,1
11,1,30,0,5,7,0
11,1,31,0,5,2,0
11,1,32,0,5,1,0
11,1,33,0,5,8,0
11,1,34,0,3,1,0
11,1,35,0,3,2,0
11,1,36,0,6,1,1
11,1,37,0,6,7,1
11,1,38,0,5,7,0
11,1,39,0,4,8,1
11,1,40,0,6,1,1
11,1,41,0,6,2,1
11,1,42,0,3,2,0
11,1,43,0,3,8,0
11,1,44,0,6,1,1
11,1,45,0,4,7,1
11,1,46,0,3,8,0
11,1,47,0,4,2,1
11,1,48,0,6,8,1
11,1,49,0,4,8,1
11,1,50,0,4,7,1
11,1,51,0,6,1,1
11,1,52,0,5,8,0
11,1,53,0,5,7,0
11,1,54,0,5,8,0
11,1,55,0,6,2,1
11,1,56,0,3,7,0
11,1,57,0,5,1,0
11,1,58,0,3,1,0
11,1,59,0,5,2,0
11,1,60,0,5,1,0
11,1,61,0,3,2,0
11,1,62,0,6,7,1
11,1,63,0,6,7,1
11,1,64,0,5,8,0
11,1,65,0,3,7,0
11,1,66,0,4,7,1
11,1,67,0,5,7,0
11,1,68,0,6,2,1
11,1,69,0,4,2,1
11,1,70,0,3,7,0
11,1,71,0,4,1,1
11,1,72,0,3,8,0
11,1,73,0,5,2,0
11,1,74,0,5,8,0
11,1,75,0,3,1,0
11,1,76,0,5,7,0
11,1,77,0,6,7,1
11,1,78,0,4,1,1
11,1,79,0,3,7,0
11,1,80,0,6,2,1
11,1,81,0,5,1,0
11,1,82,0,4,1,1
11,1,83,0,5,2,0
11,1,84,0,4,8,1
11,1,85,0,3,2,0
11,1,86,0,6,7,1
11,1,87,0,3,7,0
11,1,88,0,3,7,0
11,1,89,0,4,7,1
11,1,90,0,3,1,0
11,1,91,0,3,1,0
11,1,92,0,6,2,1
11,1,93,0,5,1,0
11,1,94,0,6,8,1
11,1,95,0,4,1,1
11,1,96,0,6,8,1
11,1,97,0,3,2,0
11,1,98,0,4,2,1
11,1,99,0,6,7,1
11,1,100,0,5,1,0
11,1,101,0,5,7,0
11,1,102,0,4,7,1
11,1,103,0,5,2,0
11,1,104,0,3,2,0
11,1,105,0,3,7,0
11,1,106,0,3,8,0
11,1,107,0,4,7,1
11,1,108,0,6,1,1
11,1,109,0,5,1,0
11,1,110,0,6,1,1
11,1,111,0,3,2,0
11,1,112,0,3,1,0
11,1,113,0,3,7,0
